Hour,P_PV_to_Load,P_PV_to_BESS,P_PV_curtailment,P_PV_to_Grid,P_BESS_to_Load,P_BESS_to_Grid,P_Grid_to_Load,P_Grid_to_BESS,SoC,sum_power_flows
0,0.0,0.0,0.0,0.0,0.0,0.0,1020.0,0.0,1500.0,1020.0
1,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,0.0,1500.0,1008.0
2,0.0,0.0,0.0,0.0,0.0,0.0,1086.0,0.0,1500.0,1086.0
3,0.0,0.0,0.0,0.0,0.0,0.0,1128.0,0.0,1500.0,1128.0
4,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,0.0,1500.0,1032.0
5,0.0,0.0,0.0,0.0,0.0,0.0,1014.0,0.0,1500.0,1014.0
6,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,0.0,1500.0,1008.0
7,0.0,0.0,0.0,0.0,0.0,0.0,1044.0,0.0,1500.0,1044.0
8,0.0,0.0,0.0,0.0,0.0,0.0,1104.0,0.0,1500.0,1104.0
9,0.0,0.0,0.0,0.0,0.0,0.0,1056.0,0.0,1500.0,1056.0
10,1.6415385,0.0,0.0,0.0,0.0,0.0,1048.407707655,0.0,1500.0,1050.049246155
11,0.0,0.0,0.0,0.0,0.0,0.0,1050.0,0.0,1500.0,1050.0
12,2.2720215,0.0,0.0,0.0,0.0,0.0,1095.796139145,0.0,1500.0,1098.068160645
13,3.8447535,0.0,0.0,0.0,0.0,0.0,1106.270589105,0.0,1500.0,1110.115342605
14,1.252461,0.0,0.0,0.0,0.0,0.0,1096.78511283,0.0,1500.0,1098.03757383
15,0.0,0.0,0.0,0.0,0.0,0.0,1128.0,0.0,1500.0,1128.0
16,0.0,0.0,0.0,0.0,0.0,0.0,1194.0,0.0,1500.0,1194.0
17,0.0,0.0,0.0,0.0,0.0,0.0,1158.0,0.0,1500.0,1158.0
18,0.0,0.0,0.0,0.0,0.0,0.0,1368.0,0.0,1500.0,1368.0
19,0.0,0.0,0.0,0.0,0.0,0.0,1446.0,0.0,1500.0,1446.0
20,0.0,0.0,0.0,0.0,0.0,0.0,1446.0,0.0,1500.0,1446.0
21,0.0,0.0,0.0,0.0,0.0,0.0,1464.0,0.0,1500.0,1464.0
22,0.0,0.0,0.0,0.0,0.0,0.0,1524.0,0.0,1500.0,1524.0
23,0.0,0.0,0.0,0.0,0.0,0.0,1488.0,0.0,1500.0,1488.0
24,0.0,0.0,0.0,0.0,0.0,0.0,1536.0,0.0,1500.0,1536.0
25,0.0,0.0,0.0,0.0,0.0,0.0,1548.0,0.0,1500.0,1548.0
26,0.0,0.0,0.0,0.0,0.0,0.0,1518.0,0.0,1500.0,1518.0
27,0.0,0.0,0.0,0.0,0.0,0.0,1584.0,0.0,1500.0,1584.0
28,0.0,0.0,0.0,0.0,0.0,0.0,1578.0,0.0,1500.0,1578.0
29,0.0,0.0,0.0,0.0,0.0,0.0,1572.0,0.0,1500.0,1572.0
30,0.0,0.0,0.0,0.0,0.0,0.0,1692.0,0.0,1500.0,1692.0
31,0.0,0.0,0.0,0.0,0.0,0.0,1806.0,0.0,1500.0,1806.0
32,0.0,0.0,0.0,0.0,1178.55,0.0,741.12585,0.0,150.0,1919.67585
33,2.2866165,0.0,0.0,0.0,0.0,0.0,1767.781981995,0.0,150.0,1770.068598495
34,6.2892165,0.0,0.0,0.0,0.0,0.0,1739.899459995,0.0,150.0,1746.188676495
35,22.80894,0.0,0.0,0.0,0.0,0.0,1699.8753282,0.0,150.0,1722.6842682
36,16.570995,0.0,0.0,0.0,0.0,0.0,1717.92613485,0.0,150.0,1734.49712985
