Hour,P_PV_to_Load,P_PV_to_BESS,P_PV_curtailment,P_PV_to_Grid,P_BESS_to_Load,P_BESS_to_Grid,P_Grid_to_Load,P_Grid_to_BESS,SoC,sum_power_flows
1392,0.0,0.0,0.0,0.0,0.0,0.0,2160.0,0.0,2400.0,2160.0
1393,0.0,0.0,0.0,0.0,0.0,0.0,2220.0,0.0,2400.0,2220.0
1394,0.0,0.0,0.0,0.0,0.0,0.0,2040.0,0.0,2400.0,2040.0
1395,0.0,0.0,0.0,0.0,0.0,0.0,2154.0,0.0,2400.0,2154.0
1396,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,0.0,2400.0,2100.0
1397,0.0,0.0,0.0,0.0,0.0,0.0,2142.0,0.0,2400.0,2142.0
1398,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,0.0,2400.0,2004.0
1399,3.97209,0.0,0.0,0.0,0.0,0.0,2120.1470727,0.0,2400.0,2124.1191627000003
1400,2.87358,0.0,0.0,0.0,0.0,0.0,2265.2126274,0.0,2400.0,2268.0862074
1401,156.2685,0.0,0.0,0.0,0.0,0.0,2140.419555,0.0,2400.0,2296.688055
1402,286.554,0.0,0.0,0.0,0.0,0.0,1990.04262,0.0,2400.0,2276.59662
1403,1830.255,0.0,0.0,0.0,0.0,0.0,504.65265,0.0,2400.0,2334.90765
1404,1946.19,0.0,0.0,0.0,0.0,0.0,434.1957,0.0,2400.0,2380.3857
1405,2400.0,618.705,0.0,0.0,0.0,0.0,0.0,0.0,2910.1222725,2400.0
1406,631.569,0.0,0.0,0.0,0.0,0.0,1697.37807,0.0,2910.1222725,2328.94707
1407,58.19175,0.0,0.0,0.0,0.0,0.0,2223.5540025,0.0,2910.1222725,2281.7457525
1408,15.93855,0.0,0.0,0.0,0.0,0.0,2402.5396065,0.0,2910.1222725,2418.4781565
1409,0.0,0.0,0.0,0.0,0.0,0.0,2328.0,0.0,2910.1222725,2328.0
1410,0.0,0.0,0.0,0.0,0.0,0.0,2310.0,0.0,2910.1222725,2310.0
1411,0.0,0.0,0.0,0.0,0.0,0.0,2196.0,0.0,2910.1222725,2196.0
1412,0.0,0.0,0.0,0.0,0.0,0.0,2358.0,0.0,2910.1222725,2358.0
1413,0.0,0.0,0.0,0.0,0.0,0.0,2406.0,0.0,2910.1222725,2406.0
1414,0.0,0.0,0.0,0.0,0.0,0.0,2370.0,0.0,2910.1222725,2370.0
1415,0.0,0.0,0.0,0.0,0.0,0.0,2460.0,0.0,2910.1222725,2460.0
1416,0.0,0.0,0.0,0.0,0.0,0.0,2496.0,0.0,2910.1222725,2496.0
1417,0.0,0.0,0.0,0.0,0.0,0.0,2418.0,0.0,2910.1222725,2418.0
1418,0.0,0.0,0.0,0.0,0.0,0.0,2442.0,0.0,2910.1222725,2442.0
1419,0.0,0.0,0.0,0.0,0.0,0.0,2454.0,0.0,2910.1222725,2454.0
1420,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,0.0,2910.1222725,2400.0
1421,0.0,0.0,0.0,0.0,0.0,0.0,2238.0,0.0,2910.1222725,2238.0
1422,0.0,0.0,0.0,0.0,0.0,0.0,2472.0,0.0,2910.1222725,2472.0
1423,26.4582,0.0,0.0,0.0,0.0,0.0,2464.335546,0.0,2910.1222725,2490.793746
1424,11.154315,0.0,0.0,0.0,0.0,0.0,2545.18031445,0.0,2910.1222725,2556.33462945
1425,148.2546,0.0,0.0,0.0,0.0,0.0,2484.193038,0.0,2910.1222725,2632.447638
1426,658.863,0.0,0.0,0.0,1492.9367438925,0.0,517.569112581848,0.0,1200.0,2669.3688564743484
1427,2278.485,0.0,0.0,0.0,0.0,0.0,405.86955,0.0,1200.0,2684.35455
1428,2622.68041237113,768.369587628866,0.0,0.0,0.0,0.0,0.0,0.0,1833.520725,2622.68041237113
1429,1533.615,0.0,0.0,0.0,0.0,0.0,1026.39345,0.0,1833.520725,2560.0084500000003
1430,1758.06,0.0,0.0,0.0,553.063592925,0.0,259.857283376475,0.0,1200.0,2570.980876301475
1431,1476.1755,0.0,0.0,0.0,0.0,0.0,1196.109765,0.0,1200.0,2672.285265
1432,100.29735,0.0,0.0,0.0,0.0,0.0,2422.7115705,0.0,1200.0,2523.0089205
1433,0.0,0.0,0.0,0.0,0.0,0.0,2424.0,0.0,1200.0,2424.0
1434,0.0,0.0,0.0,0.0,0.0,0.0,2370.0,0.0,1200.0,2370.0
1435,0.0,0.0,0.0,0.0,0.0,0.0,2382.0,0.0,1200.0,2382.0
1436,0.0,0.0,0.0,0.0,0.0,0.0,2418.0,0.0,1200.0,2418.0
1437,0.0,0.0,0.0,0.0,0.0,0.0,2412.0,0.0,1200.0,2412.0
1438,0.0,0.0,0.0,0.0,0.0,0.0,2370.0,0.0,1200.0,2370.0
1439,0.0,0.0,0.0,0.0,0.0,0.0,2466.0,0.0,1200.0,2466.0
