Hour,P_PV_to_Load,P_PV_to_BESS,P_PV_curtailment,P_PV_to_Grid,P_BESS_to_Load,P_BESS_to_Grid,P_Grid_to_Load,P_Grid_to_BESS,SoC,sum_power_flows
0,0.0,0.0,0.0,0.0,0.0,0.0,1020.0,0.0,12000.0,1020.0
1,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,0.0,12000.0,1008.0
2,0.0,0.0,0.0,0.0,0.0,0.0,1086.0,0.0,12000.0,1086.0
3,0.0,0.0,0.0,0.0,0.0,0.0,1128.0,0.0,12000.0,1128.0
4,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,0.0,12000.0,1032.0
5,0.0,0.0,0.0,0.0,0.0,0.0,1014.0,0.0,12000.0,1014.0
6,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,0.0,12000.0,1008.0
7,0.0,0.0,0.0,0.0,0.0,0.0,1044.0,0.0,12000.0,1044.0
8,0.0,0.0,0.0,0.0,0.0,0.0,1104.0,0.0,12000.0,1104.0
9,0.0,0.0,0.0,0.0,0.0,0.0,1056.0,0.0,12000.0,1056.0
10,11.725275,0.0,0.0,0.0,0.0,0.0,1038.62648325,0.0,12000.0,1050.35175825
11,0.0,0.0,0.0,0.0,0.0,0.0,1050.0,0.0,12000.0,1050.0
12,16.228725,0.0,0.0,0.0,0.0,0.0,1082.25813675,0.0,12000.0,1098.48686175
13,27.462525,0.0,0.0,0.0,0.0,0.0,1083.36135075,0.0,12000.0,1110.8238757499998
14,8.94615,0.0,0.0,0.0,0.0,0.0,1089.3222345,0.0,12000.0,1098.2683845
15,0.0,0.0,0.0,0.0,0.0,0.0,1128.0,0.0,12000.0,1128.0
16,0.0,0.0,0.0,0.0,1367.69759450172,0.0,0.0,0.0,10433.3360887724,1367.69759450172
17,0.0,0.0,0.0,0.0,40.0838487972521,0.0,1123.0068,0.0,10387.4210271489,1163.0906487972522
18,0.0,0.0,0.0,0.0,0.0,0.0,1368.0,0.0,10387.4210271489,1368.0
19,0.0,0.0,0.0,0.0,0.0,0.0,1446.0,0.0,10387.4210271489,1446.0
20,0.0,0.0,0.0,0.0,0.0,0.0,1446.0,0.0,10387.4210271489,1446.0
21,0.0,0.0,0.0,0.0,0.0,0.0,1464.0,0.0,10387.4210271489,1464.0
22,0.0,0.0,0.0,0.0,0.0,0.0,1524.0,0.0,10387.4210271489,1524.0
23,0.0,0.0,0.0,0.0,0.0,0.0,1488.0,0.0,10387.4210271489,1488.0
24,0.0,0.0,0.0,0.0,0.0,0.0,1536.0,0.0,10387.4210271489,1536.0
25,0.0,0.0,0.0,0.0,0.0,0.0,1548.0,0.0,10387.4210271489,1548.0
26,0.0,0.0,0.0,0.0,0.0,0.0,1518.0,0.0,10387.4210271489,1518.0
27,0.0,0.0,0.0,0.0,0.0,0.0,1584.0,0.0,10387.4210271489,1584.0
28,0.0,0.0,0.0,0.0,0.0,0.0,1578.0,0.0,10387.4210271489,1578.0
29,0.0,0.0,0.0,0.0,0.0,0.0,1572.0,0.0,10387.4210271489,1572.0
30,0.0,0.0,0.0,0.0,0.0,0.0,1692.0,0.0,10387.4210271489,1692.0
31,0.0,0.0,0.0,0.0,0.0,0.0,1806.0,0.0,10387.4210271489,1806.0
32,0.0,0.0,0.0,0.0,0.0,0.0,1770.0,0.0,10387.4210271489,1770.0
33,16.332975,0.0,0.0,0.0,0.0,0.0,1754.15701425,0.0,10387.4210271489,1770.48998925
34,44.922975,0.0,0.0,0.0,0.0,0.0,1702.42471425,0.0,10387.4210271489,1747.34768925
35,162.921,0.0,0.0,0.0,0.0,0.0,1563.96663,0.0,10387.4210271489,1726.88763
36,118.36425,0.0,0.0,0.0,0.0,0.0,1619.1866775,0.0,10387.4210271489,1737.5509275000002
37,25.254525,0.0,0.0,0.0,0.0,0.0,1661.50311075,0.0,10387.4210271489,1686.75763575
38,26.1216,0.0,0.0,0.0,0.0,0.0,1720.662048,0.0,10387.4210271489,1746.783648
39,0.0,0.0,0.0,0.0,1972.50859106529,0.0,0.0,0.0,8127.96101447393,1972.50859106529
40,0.0,0.0,0.0,0.0,2048.10996563574,0.0,0.0,0.0,5781.90148911798,2048.10996563574
41,0.0,0.0,0.0,0.0,2048.10996563574,0.0,0.0,0.0,3435.84196376204,2048.10996563574
42,0.0,0.0,0.0,0.0,1951.89003436426,0.0,0.0,0.0,1200.0,1951.89003436426
43,0.0,0.0,0.0,0.0,0.0,0.0,1656.0,0.0,1200.0,1656.0
44,0.0,0.0,0.0,0.0,0.0,0.0,1710.0,0.0,1200.0,1710.0
45,0.0,0.0,0.0,0.0,0.0,0.0,1674.0,0.0,1200.0,1674.0
46,0.0,0.0,0.0,0.0,0.0,0.0,1626.0,0.0,1200.0,1626.0
47,0.0,0.0,0.0,0.0,0.0,0.0,1620.0,0.0,1200.0,1620.0
48,0.0,0.0,0.0,0.0,0.0,0.0,1590.0,0.0,2400.0,1590.0
49,0.0,0.0,0.0,0.0,0.0,0.0,1578.0,0.0,2400.0,1578.0
50,0.0,0.0,0.0,0.0,0.0,0.0,1578.0,6000.0,7347.0,1578.0
51,0.0,0.0,0.0,0.0,0.0,0.0,1596.0,6000.0,12294.0,1596.0
52,0.0,0.0,0.0,0.0,0.0,0.0,1578.0,6000.0,17241.0,1578.0
53,0.0,0.0,0.0,0.0,0.0,0.0,1602.0,6000.0,22188.0,1602.0
54,0.0,0.0,0.0,0.0,0.0,0.0,1542.0,0.0,22188.0,1542.0
55,0.0,0.0,0.0,0.0,0.0,0.0,1644.0,0.0,22188.0,1644.0
56,0.0,0.0,0.0,0.0,0.0,0.0,1842.0,0.0,22188.0,1842.0
57,2.4886575,0.0,0.0,0.0,0.0,0.0,1791.586002225,0.0,22188.0,1794.074659725
58,56.892825,0.0,0.0,0.0,0.0,0.0,1738.81395975,0.0,22188.0,1795.70678475
59,177.648,0.0,0.0,0.0,0.0,0.0,1687.68144,0.0,22188.0,1865.32944
60,147.48525,0.0,0.0,0.0,0.0,0.0,1686.9393075,0.0,22188.0,1834.4245575
61,33.111825,0.0,0.0,0.0,0.0,0.0,1797.88152975,0.0,22188.0,1830.99335475
62,14.844975,0.0,0.0,0.0,0.0,0.0,1875.60037425,0.0,22188.0,1890.44534925
63,0.0,0.0,0.0,0.0,0.0,0.0,1830.0,0.0,22188.0,1830.0
64,0.0,0.0,0.0,0.0,0.0,0.0,1878.0,0.0,22188.0,1878.0
65,0.0,0.0,0.0,0.0,0.0,0.0,1878.0,0.0,22188.0,1878.0
66,0.0,0.0,0.0,0.0,0.0,0.0,1944.0,0.0,22188.0,1944.0
67,0.0,0.0,0.0,0.0,0.0,0.0,1878.0,0.0,22188.0,1878.0
68,0.0,0.0,0.0,0.0,0.0,0.0,1992.0,0.0,22188.0,1992.0
69,0.0,0.0,0.0,0.0,0.0,0.0,2034.0,0.0,22188.0,2034.0
70,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,0.0,22188.0,2016.0
71,0.0,0.0,0.0,0.0,0.0,0.0,2058.0,0.0,22188.0,2058.0
