Hour,P_PV_to_Load,P_PV_to_BESS,P_PV_curtailment,P_PV_to_Grid,P_BESS_to_Load,P_BESS_to_Grid,P_Grid_to_Load,P_Grid_to_BESS,SoC,sum_power_flows
5760,0.0,0.0,0.0,0.0,0.0,0.0,2299.9,0.0,600.0,2299.9
5761,0.0,0.0,0.0,0.0,0.0,0.0,2256.7,3000.0,3073.5,2256.7
5762,0.0,0.0,0.0,0.0,0.0,0.0,2245.9,185.567010309278,3226.5,2245.9
5763,0.0,0.0,0.0,0.0,0.0,0.0,2166.1,3000.0,5700.0,2166.1
5764,0.0,0.0,0.0,0.0,0.0,0.0,1812.3,0.0,5700.0,1812.3
5765,0.0008615295,0.0,0.0,0.0,0.0,0.0,1832.09916431639,0.0,5700.0,1832.10002584589
5766,0.0137741955,0.0,0.0,0.0,0.0,0.0,1833.58663903036,0.0,5700.0,1833.60041322586
5767,0.0199914,0.0,0.0,0.0,0.0,0.0,1980.380608342,0.0,5700.0,1980.400599742
5768,0.04576494,0.0,0.0,0.0,2251.83918443093,0.0,-2.27373675443232e-13,0.0,3120.57367190043,2251.88494937093
5769,0.04424316,0.0,0.0,0.0,2330.07684322428,0.0,0.0,0.0,451.528032468257,2330.12108638428
5770,0.042298425,0.0,0.0,0.0,0.0,0.0,2018.95897052775,0.0,451.528032468257,2019.0012689527498
5771,0.08826636,0.0,0.0,0.0,0.0,0.0,1898.4143816308,0.0,451.528032468257,1898.5026479908001
5772,0.087890595,0.0,0.0,0.0,0.0,0.0,1995.51474612285,0.0,451.528032468257,1995.6026367178501
5773,0.03502902,0.0,0.0,0.0,0.0,0.0,1979.7660218506,0.0,451.528032468257,1979.8010508706
5774,0.070926375,0.0,0.0,0.0,0.0,0.0,1898.73120141625,0.0,451.528032468257,1898.80212779125
5775,0.05486832,0.0,0.0,0.0,0.0,0.0,2058.8467777296,0.0,451.528032468257,2058.9016460496
5776,0.005464368,0.0,0.0,0.0,0.0,0.0,2067.89469956304,0.0,451.528032468257,2067.90016393104
5777,0.0124529535,0.0,0.0,0.0,0.0,0.0,2230.28792063511,0.0,451.528032468257,2230.30037358861
5778,0.00124821255,0.0,0.0,0.0,0.0,0.0,2311.69878923383,0.0,451.528032468257,2311.70003744638
5779,0.0,0.0,0.0,0.0,0.0,0.0,2456.1,0.0,451.528032468257,2456.1
5780,0.0,0.0,0.0,0.0,132.283972344789,0.0,2466.616092143,0.0,300.0,2598.900064487789
5781,0.0,0.0,0.0,0.0,0.0,0.0,2552.6,0.0,300.0,2552.6
5782,0.0,0.0,0.0,0.0,0.0,0.0,2304.2,0.0,300.0,2304.2
5783,0.0,0.0,0.0,0.0,0.0,0.0,2488.5,0.0,300.0,2488.5
5784,0.0,0.0,0.0,0.0,0.0,0.0,2457.9,0.0,300.0,2457.9
5785,0.0,0.0,0.0,0.0,0.0,0.0,2446.4,0.0,300.0,2446.4
5786,0.0,0.0,0.0,0.0,0.0,0.0,2220.4,3000.0,2773.5,2220.4
5787,0.0,0.0,0.0,0.0,0.0,0.0,2362.2,3000.0,5247.0,2362.2
5788,0.0,0.0,0.0,0.0,0.0,0.0,2285.3,549.423893268648,5700.0,2285.3
5789,0.00019669845,0.0,0.0,0.0,0.0,0.0,2378.9998092025,0.0,5700.0,2379.00000590095
5790,0.0,0.0,0.0,0.0,0.0,0.0,2339.8,0.0,5700.0,2339.8
5791,0.0,0.0,0.0,0.0,0.0,0.0,2391.5,0.0,5700.0,2391.5
5792,0.00061262565,0.0,0.0,0.0,2551.77480613187,0.0,0.0,0.0,2777.00480397266,2551.7754187575197
5793,0.029392155,0.0,0.0,0.0,2162.42519386813,0.0,245.374295362769,0.0,300.0,2407.828881385899
5794,0.039617955,0.0,0.0,0.0,0.0,0.0,2189.96157058365,0.0,300.0,2190.00118853865
5795,0.0182779935,0.0,0.0,0.0,0.0,0.0,2275.7822703463,0.0,300.0,2275.8005483397997
5796,0.03157284,0.0,0.0,0.0,0.0,0.0,2290.9693743452,0.0,300.0,2291.0009471852
5797,0.02694354,0.0,0.0,0.0,0.0,0.0,2117.5738647662,0.0,300.0,2117.6008083062
5798,0.025695345,0.0,0.0,0.0,0.0,0.0,2298.07507551535,0.0,300.0,2298.1007708603497
5799,0.0162047145,0.0,0.0,0.0,0.0,0.0,2210.38428142694,0.0,300.0,2210.40048614144
5800,0.014013051,0.0,0.0,0.0,0.0,0.0,2120.28640734053,0.0,300.0,2120.3004203915298
5801,0.0027626625,0.0,0.0,0.0,0.0,0.0,2178.09732021738,0.0,300.0,2178.10008287988
5802,6.444282e-05,0.0,0.0,0.0,0.0,0.0,2254.19993749046,0.0,300.0,2254.20000193328
5803,0.0,0.0,0.0,0.0,0.0,0.0,2245.6,0.0,300.0,2245.6
5804,0.0,0.0,0.0,0.0,0.0,0.0,2300.1,0.0,300.0,2300.1
5805,0.0,0.0,0.0,0.0,0.0,0.0,2297.9,0.0,300.0,2297.9
5806,0.0,0.0,0.0,0.0,0.0,0.0,2630.7,0.0,300.0,2630.7
5807,0.0,0.0,0.0,0.0,0.0,0.0,2627.0,0.0,300.0,2627.0
