Hour,P_PV_to_Load,P_PV_to_BESS,P_PV_curtailment,P_PV_to_Grid,P_BESS_to_Load,P_BESS_to_Grid,P_Grid_to_Load,P_Grid_to_BESS,SoC,sum_power_flows
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,12000.0,750.0
6,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,12000.0,3000.0
7,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,12000.0,3000.0
8,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,12000.0,3000.0
9,201.984,0.0,0.0,0.0,0.0,0.0,2804.07552,0.0,12000.0,3006.05952
10,1020.444,0.0,0.0,0.0,0.0,0.0,2010.16932,0.0,12000.0,3030.61332
11,366.4236,0.0,0.0,0.0,0.0,0.0,2644.569108,0.0,12000.0,3010.992708
12,381.438,0.0,0.0,0.0,0.0,0.0,2630.00514,0.0,12000.0,3011.4431400000003
13,469.7754,0.0,0.0,0.0,0.0,0.0,2544.317862,0.0,12000.0,3014.093262
14,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,12000.0,3000.0
15,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,12000.0,3000.0
16,459.8892,0.0,0.0,0.0,0.0,0.0,2553.907476,0.0,12000.0,3013.796676
17,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,12000.0,3000.0
18,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,12000.0,3000.0
19,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,12000.0,3000.0
20,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,12000.0,3000.0
21,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,12000.0,3000.0
22,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,12000.0,3000.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,0.0
